merge_candidate_id,document_id,page_no,review_priority,suggested_reviewer_action,review_status,reviewer_decision,reviewer_role_override,reviewer_resource_type_override,reviewer_strategy_override,reviewer_tech_domain_override,reviewer_tech_subdomain_override,merge_into_candidate_id,split_required,final_item_label,final_item_statement,reviewer_notes,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,merge_confidence,item_label_draft,item_statement_draft,primary_seed_id,member_seed_ids,supporting_review_seed_ids,member_count,supporting_review_count,primary_text
PMD-DOC-POL-005-0091,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,시스템 연계,"ㅇ (시스템 연계) IRIS와 연구개발기관(대학-출연연 등), 성과물 전담기관 등 他 시스템과의 연계 확대로 불필요한 정보입력 부담 완화",CLS-SEED-DOC-POL-005-00209,CLS-SEED-DOC-POL-005-00209,CLS-SEED-DOC-POL-005-00211,1,1,"ㅇ (시스템 연계) IRIS와 연구개발기관(대학-출연연 등), 성과물 전담기관 등 他 시스템과의 연계 확대로 불필요한 정보입력 부담 완화"
PMD-DOC-POL-005-0092,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,민간 역량을 적극 활용한 IRIS 시스템 개선으로 이용자 만족도 제고,□ 민간 역량을 적극 활용한 IRIS 시스템 개선으로 이용자 만족도 제고,CLS-SEED-DOC-POL-005-00212,CLS-SEED-DOC-POL-005-00212,,1,0,□ 민간 역량을 적극 활용한 IRIS 시스템 개선으로 이용자 만족도 제고
PMD-DOC-POL-005-0093,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,편의성 개선,"ㅇ (편의성 개선) 안정적 시스템 운영과 더불어 검색-사용 편의, UI/UX 개선, 해외연구자用 기능 보완 등 이용자 중심으로 전면 개선",CLS-SEED-DOC-POL-005-00213,CLS-SEED-DOC-POL-005-00213,,1,0,"ㅇ (편의성 개선) 안정적 시스템 운영과 더불어 검색-사용 편의, UI/UX 개선, 해외연구자用 기능 보완 등 이용자 중심으로 전면 개선"
PMD-DOC-POL-005-0094,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,서비스품질 제고,"ㅇ (서비스품질 제고) 과제 접수-관리, 연구자 정보 등록(실적, 성과 등) 등 연구자 접점 영역(front-end)은 기관 간 경쟁을 통한 서비스 품질 제고",CLS-SEED-DOC-POL-005-00214,CLS-SEED-DOC-POL-005-00214,,1,0,"ㅇ (서비스품질 제고) 과제 접수-관리, 연구자 정보 등록(실적, 성과 등) 등 연구자 접점 영역(front-end)은 기관 간 경쟁을 통한 서비스 품질 제고"
PMD-DOC-POL-005-0095,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,기획-설계까지 복수의 기관 간 경쟁을 통해 연구자 수요가 가장 높은 기관이 최종 서비스 구현 및 운영,- 기획-설계까지 복수의 기관 간 경쟁을 통해 연구자 수요가 가장 높은 기관이 최종 서비스 구현 및 운영,CLS-SEED-DOC-POL-005-00215,CLS-SEED-DOC-POL-005-00215,,1,0,- 기획-설계까지 복수의 기관 간 경쟁을 통해 연구자 수요가 가장 높은 기관이 최종 서비스 구현 및 운영
PMD-DOC-POL-005-0096,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,연구기관 중심의 연구지원인력-장비 지원 시스템 구축 지원,□ 연구기관 중심의 연구지원인력-장비 지원 시스템 구축 지원,CLS-SEED-DOC-POL-005-00216,CLS-SEED-DOC-POL-005-00216,,1,0,□ 연구기관 중심의 연구지원인력-장비 지원 시스템 구축 지원
PMD-DOC-POL-005-0097,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,연구지원 체계 개선,ㅇ (연구지원 체계 개선) 과제 단위 위주의 연구지원 체계에서 벗어나 기관 단위 지원 방식을 확대하여 연구자는 연구에만 집중할 수 있는 환경 조성,CLS-SEED-DOC-POL-005-00217,CLS-SEED-DOC-POL-005-00217,,1,0,ㅇ (연구지원 체계 개선) 과제 단위 위주의 연구지원 체계에서 벗어나 기관 단위 지원 방식을 확대하여 연구자는 연구에만 집중할 수 있는 환경 조성
PMD-DOC-POL-005-0098,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,연구기반 구축 사업 확대 및 대학 대상 블록펀딩 사업 지원을 통해 기관 차원의 핵심 연구장비 집적 및...,- 연구기반 구축 사업 확대 및 대학 대상 블록펀딩 사업 지원을 통해 기관 차원의 핵심 연구장비 집적 및 연구지원인력* 양성-고용 지원,CLS-SEED-DOC-POL-005-00218,CLS-SEED-DOC-POL-005-00218,CLS-SEED-DOC-POL-005-00219 | CLS-SEED-DOC-POL-005-00220,1,2,- 연구기반 구축 사업 확대 및 대학 대상 블록펀딩 사업 지원을 통해 기관 차원의 핵심 연구장비 집적 및 연구지원인력* 양성-고용 지원
PMD-DOC-POL-005-0099,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,출연연의 장비-시설 및 연구행정을 지원하는 전담직종(정규직)의 신설을 통해 출연연 연구행정을 전문화하여...,- 출연연의 장비-시설 및 연구행정을 지원하는 전담직종(정규직)의 신설을 통해 출연연 연구행정을 전문화하여 연구생산성 제고 달성,CLS-SEED-DOC-POL-005-00221,CLS-SEED-DOC-POL-005-00221,,1,0,- 출연연의 장비-시설 및 연구행정을 지원하는 전담직종(정규직)의 신설을 통해 출연연 연구행정을 전문화하여 연구생산성 제고 달성
PMD-DOC-POL-005-0100,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,연구지원체계평가 시 기관 차원의 연구지원인력 및 시설-장비 확보 상황을 평가하고 간접비 규모 등에 반영...,- 연구지원체계평가 시 기관 차원의 연구지원인력 및 시설-장비 확보 상황을 평가하고 간접비 규모 등에 반영하여 기관 중심 연구지원 체계로의 전환 유도,CLS-SEED-DOC-POL-005-00222,CLS-SEED-DOC-POL-005-00222,,1,0,- 연구지원체계평가 시 기관 차원의 연구지원인력 및 시설-장비 확보 상황을 평가하고 간접비 규모 등에 반영하여 기관 중심 연구지원 체계로의 전환 유도
PMD-DOC-POL-005-0101,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,공동활용 제도 정비,ㅇ (공동활용 제도 정비) 기관이 주체가 되어 시설-장비를 구축-활용하고 연구지원 인력을 양성-고용하도록 법적 기반 마련,CLS-SEED-DOC-POL-005-00223,CLS-SEED-DOC-POL-005-00223,,1,0,ㅇ (공동활용 제도 정비) 기관이 주체가 되어 시설-장비를 구축-활용하고 연구지원 인력을 양성-고용하도록 법적 기반 마련
PMD-DOC-POL-005-0102,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,연구시설-장비의 공동활용 활성화·운영 체계화·전문인력관리 등 현장의 수요를 포괄 개선하기 위한 근거법령...,- 연구시설-장비의 공동활용 활성화·운영 체계화·전문인력관리 등 현장의 수요를 포괄 개선하기 위한 근거법령 마련*,CLS-SEED-DOC-POL-005-00224,CLS-SEED-DOC-POL-005-00224,CLS-SEED-DOC-POL-005-00225,1,1,- 연구시설-장비의 공동활용 활성화·운영 체계화·전문인력관리 등 현장의 수요를 포괄 개선하기 위한 근거법령 마련*
PMD-DOC-POL-005-0103,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,연구지원인력에 대한 개념과 범위,"- 연구지원인력에 대한 개념과 범위, 처우 등을 종합적으로 규정*하고 안정적이고 전문적인 연구지원을 위한 기반 마련",CLS-SEED-DOC-POL-005-00226,CLS-SEED-DOC-POL-005-00226,CLS-SEED-DOC-POL-005-00227,1,1,"- 연구지원인력에 대한 개념과 범위, 처우 등을 종합적으로 규정*하고 안정적이고 전문적인 연구지원을 위한 기반 마련"
PMD-DOC-POL-005-0104,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_need_phrase_but_action_overrides,technology,,,,medium,연구시설 표준모델,ㅇ (연구시설 표준모델) 연구시설로서의 최소 필요 기준을 제시하는 표준 모델을 마련하여 장비의 활용성 제고 및 시설 상향 평준화 도모,CLS-SEED-DOC-POL-005-00228,CLS-SEED-DOC-POL-005-00228,,1,0,ㅇ (연구시설 표준모델) 연구시설로서의 최소 필요 기준을 제시하는 표준 모델을 마련하여 장비의 활용성 제고 및 시설 상향 평준화 도모
PMD-DOC-POL-005-0105,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,현존 연구시설들의 분석-조사를 기반으로 시설의 수준을 가늠할 수 있는 기준 지침* 및 표준 모델(예시)...,- 현존 연구시설들의 분석-조사를 기반으로 시설의 수준을 가늠할 수 있는 기준 지침* 및 표준 모델(예시)을 신설하여 각 기관에 제공,CLS-SEED-DOC-POL-005-00229,CLS-SEED-DOC-POL-005-00229,CLS-SEED-DOC-POL-005-00230,1,1,- 현존 연구시설들의 분석-조사를 기반으로 시설의 수준을 가늠할 수 있는 기준 지침* 및 표준 모델(예시)을 신설하여 각 기관에 제공
PMD-DOC-POL-005-0106,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,기준에 맞춰 개선된 기존 시설 및 공동활용 장비의 집적 인증 시 인센티브*를 부여하여 우수 공동활용 시...,- 기준에 맞춰 개선된 기존 시설 및 공동활용 장비의 집적 인증 시 인센티브*를 부여하여 우수 공동활용 시설의 확산 도모,CLS-SEED-DOC-POL-005-00231,CLS-SEED-DOC-POL-005-00231,CLS-SEED-DOC-POL-005-00232 | CLS-SEED-DOC-POL-005-00233,1,2,- 기준에 맞춰 개선된 기존 시설 및 공동활용 장비의 집적 인증 시 인센티브*를 부여하여 우수 공동활용 시설의 확산 도모
PMD-DOC-POL-005-0107,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,공동 구축-활용 허용,"ㅇ (공동 구축-활용 허용) GPU, 고성능 서버 등 고가 연구시설-장비를 여러 과제에서 공동 구축-활용할 수 있도록 명확한 근거 규정* 마련",CLS-SEED-DOC-POL-005-00235,CLS-SEED-DOC-POL-005-00235,CLS-SEED-DOC-POL-005-00236 | CLS-SEED-DOC-POL-005-00237,1,2,"ㅇ (공동 구축-활용 허용) GPU, 고성능 서버 등 고가 연구시설-장비를 여러 과제에서 공동 구축-활용할 수 있도록 명확한 근거 규정* 마련"
PMD-DOC-POL-005-0108,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,공동활용 거점,"ㅇ (공동활용 거점) 우수 시설에 대한 집중 투자를 통해 거점을 조성하고, 거점-시설 간 협력을 통한 연구장비 공동활용 활성화",CLS-SEED-DOC-POL-005-00238,CLS-SEED-DOC-POL-005-00238,,1,0,"ㅇ (공동활용 거점) 우수 시설에 대한 집중 투자를 통해 거점을 조성하고, 거점-시설 간 협력을 통한 연구장비 공동활용 활성화"
PMD-DOC-POL-005-0109,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,나눔 장비 등록기관 대상 인센티브를 상향*하는 등 양질의 장비 등록을 장려하고 유휴-저활용 장비의 활용 제고,- 나눔 장비 등록기관 대상 인센티브를 상향*하는 등 양질의 장비 등록을 장려하고 유휴-저활용 장비의 활용 제고,CLS-SEED-DOC-POL-005-00240,CLS-SEED-DOC-POL-005-00240,CLS-SEED-DOC-POL-005-00241,1,1,- 나눔 장비 등록기관 대상 인센티브를 상향*하는 등 양질의 장비 등록을 장려하고 유휴-저활용 장비의 활용 제고
PMD-DOC-POL-005-0110,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,AI기반 연구장비 공동활용,ㅇ (AI기반 연구장비 공동활용) 누구나 AI 기반으로 필요한 연구장비를 손쉽게 검색-활용할 수 있는 공동활용 플랫폼(ZEUS 3.0) 구축(~'29),CLS-SEED-DOC-POL-005-00242,CLS-SEED-DOC-POL-005-00242,CLS-SEED-DOC-POL-005-00243,1,1,ㅇ (AI기반 연구장비 공동활용) 누구나 AI 기반으로 필요한 연구장비를 손쉽게 검색-활용할 수 있는 공동활용 플랫폼(ZEUS 3.0) 구축(~'29)
PMD-DOC-POL-005-0111,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,심의기준 현실화,ㅇ (심의기준 현실화) 연구자율성을 높이고 필요한 연구장비를 신속-적시 도입할 수 있도록 연구장비 도입 시 심의기준 상향 개편,CLS-SEED-DOC-POL-005-00246,CLS-SEED-DOC-POL-005-00246,CLS-SEED-DOC-POL-005-00247,1,1,ㅇ (심의기준 현실화) 연구자율성을 높이고 필요한 연구장비를 신속-적시 도입할 수 있도록 연구장비 도입 시 심의기준 상향 개편
PMD-DOC-POL-005-0112,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,국가연구시설장비심의위원회 심의기준을 1억원에서 3억원으로,"- 국가연구시설장비심의위원회 심의기준을 1억원에서 3억원으로, 연구기관별 자체심의(또는 과제평가단) 기준은 3천만원에서 1억원으로 상향",CLS-SEED-DOC-POL-005-00248,CLS-SEED-DOC-POL-005-00248,,1,0,"- 국가연구시설장비심의위원회 심의기준을 1억원에서 3억원으로, 연구기관별 자체심의(또는 과제평가단) 기준은 3천만원에서 1억원으로 상향"
PMD-DOC-POL-005-0113,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,detected_need_phrase_but_action_overrides,technology,,,,medium,신속-적시 심의,"ㅇ (신속-적시 심의) 상시심의(매년 20회)를 활용하여 필요 장비의 적시 심의를 지원하고, 수요 증가가 예상되는 GPU 등은 신속심의로 진행하여 심사기간 단축",CLS-SEED-DOC-POL-005-00250,CLS-SEED-DOC-POL-005-00250,,1,0,"ㅇ (신속-적시 심의) 상시심의(매년 20회)를 활용하여 필요 장비의 적시 심의를 지원하고, 수요 증가가 예상되는 GPU 등은 신속심의로 진행하여 심사기간 단축"
PMD-DOC-POL-005-0114,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,사후 점검,"ㅇ (사후 점검) 기관 내 시설-장비의 활용상태를 주기적으로 점검(3년)하고, 결과에 따라 인센티브 및 페널티*를 부여하여 활용도 제고",CLS-SEED-DOC-POL-005-00251,CLS-SEED-DOC-POL-005-00251,CLS-SEED-DOC-POL-005-00252,1,1,"ㅇ (사후 점검) 기관 내 시설-장비의 활용상태를 주기적으로 점검(3년)하고, 결과에 따라 인센티브 및 페널티*를 부여하여 활용도 제고"
PMD-DOC-POL-005-0115,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,과제 수주 경쟁에서 벗어나 안정적 지원 아래 본연의 연구에 몰입,□ 과제 수주 경쟁에서 벗어나 안정적 지원 아래 본연의 연구에 몰입,CLS-SEED-DOC-POL-005-00253,CLS-SEED-DOC-POL-005-00253,,1,0,□ 과제 수주 경쟁에서 벗어나 안정적 지원 아래 본연의 연구에 몰입
PMD-DOC-POL-005-0116,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,PBS 단계적 폐지,"ㅇ (PBS 단계적 폐지) 임무 중심으로 시스템 전환을 위해 향후 5년간 다수-소액 수탁과제를 매년 종료 규모만큼 기관출연금으로 전환하고, 출연금 구조를 체계화",CLS-SEED-DOC-POL-005-00254,CLS-SEED-DOC-POL-005-00254,,1,0,"ㅇ (PBS 단계적 폐지) 임무 중심으로 시스템 전환을 위해 향후 5년간 다수-소액 수탁과제를 매년 종료 규모만큼 기관출연금으로 전환하고, 출연금 구조를 체계화"
PMD-DOC-POL-005-0117,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기관 자율적으로 운영하는 ‘기본 연구사업’과 수요연계형으로 운영되는 ‘전략연구사업’으로 체계화,"- 기관 자율적으로 운영하는 ‘기본 연구사업’과 수요연계형으로 운영되는 ‘전략연구사업’으로 체계화, 기본 연구사업은 안정적으로 규모 유지",CLS-SEED-DOC-POL-005-00255,CLS-SEED-DOC-POL-005-00255,,1,0,"- 기관 자율적으로 운영하는 ‘기본 연구사업’과 수요연계형으로 운영되는 ‘전략연구사업’으로 체계화, 기본 연구사업은 안정적으로 규모 유지"
PMD-DOC-POL-005-0118,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,정부 등의 수요를 발굴･구체화하고 수행대상 출연연을 결정하는 범정부적 임무부여체계(범부처 협의회 등) 마련,- 정부 등의 수요를 발굴･구체화하고 수행대상 출연연을 결정하는 범정부적 임무부여체계(범부처 협의회 등) 마련,CLS-SEED-DOC-POL-005-00256,CLS-SEED-DOC-POL-005-00256,,1,0,- 정부 등의 수요를 발굴･구체화하고 수행대상 출연연을 결정하는 범정부적 임무부여체계(범부처 협의회 등) 마련
PMD-DOC-POL-005-0119,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,우수 연구자 확보를 위한 처우개선-보상확대 및 채용제도 개선,□ 우수 연구자 확보를 위한 처우개선-보상확대 및 채용제도 개선,CLS-SEED-DOC-POL-005-00257,CLS-SEED-DOC-POL-005-00257,,1,0,□ 우수 연구자 확보를 위한 처우개선-보상확대 및 채용제도 개선
PMD-DOC-POL-005-0120,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,보수체계 혁신,ㅇ (보수체계 혁신) 연구를 잘하는 연구자가 더 많은 보상을 받고 신진 연구자들이 첫 일터로 출연연을 선택할 수 있도록 보수체계 혁신,CLS-SEED-DOC-POL-005-00258,CLS-SEED-DOC-POL-005-00258,,1,0,ㅇ (보수체계 혁신) 연구를 잘하는 연구자가 더 많은 보상을 받고 신진 연구자들이 첫 일터로 출연연을 선택할 수 있도록 보수체계 혁신
PMD-DOC-POL-005-0121,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기관평가를 계획 대비 달성도 중심에서 대표성과 중심 평가로 전환 ('25년 시범평가 → '26년 연구회...,- 기관평가를 계획 대비 달성도 중심에서 대표성과 중심 평가로 전환 ('25년 시범평가 → '26년 연구회 전 기관 대상 도입),CLS-SEED-DOC-POL-005-00259,CLS-SEED-DOC-POL-005-00259,,1,0,- 기관평가를 계획 대비 달성도 중심에서 대표성과 중심 평가로 전환 ('25년 시범평가 → '26년 연구회 전 기관 대상 도입)
PMD-DOC-POL-005-0122,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,기관평가 결과와 연동한 전직원 대상 통합평가 성과급 및 우수 연구자 상여급 신설 ('26년),- 기관평가 결과와 연동한 전직원 대상 통합평가 성과급 및 우수 연구자 상여급 신설 ('26년),CLS-SEED-DOC-POL-005-00260,CLS-SEED-DOC-POL-005-00260,,1,0,- 기관평가 결과와 연동한 전직원 대상 통합평가 성과급 및 우수 연구자 상여급 신설 ('26년)
PMD-DOC-POL-005-0123,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,처우 수준을 개선하고 성과연동 보상체계* 공고화,- 처우 수준을 개선하고 성과연동 보상체계* 공고화,CLS-SEED-DOC-POL-005-00261,CLS-SEED-DOC-POL-005-00261,CLS-SEED-DOC-POL-005-00262,1,1,- 처우 수준을 개선하고 성과연동 보상체계* 공고화
PMD-DOC-POL-005-0124,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,겸직 활성화,ㅇ (겸직 활성화) 우수 연구자가 대학-출연연-기업 등 여러 기관의 역량을 모두 활용하여 우수한 성과를 창출할 수 있도록 겸직 활성화,CLS-SEED-DOC-POL-005-00263,CLS-SEED-DOC-POL-005-00263,CLS-SEED-DOC-POL-005-00264,1,1,ㅇ (겸직 활성화) 우수 연구자가 대학-출연연-기업 등 여러 기관의 역량을 모두 활용하여 우수한 성과를 창출할 수 있도록 겸직 활성화
PMD-DOC-POL-005-0125,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,블라인드 채용,ㅇ (블라인드 채용) 출연연 블라인드 채용제도가 합리적-탄력적으로 운영되도록 채용 시 심사위원에게 채용서류 원문을 제공 (채용 관련 세부지침 개정),CLS-SEED-DOC-POL-005-00265,CLS-SEED-DOC-POL-005-00265,CLS-SEED-DOC-POL-005-00266 | CLS-SEED-DOC-POL-005-00267 | CLS-SEED-DOC-POL-005-00268,1,3,ㅇ (블라인드 채용) 출연연 블라인드 채용제도가 합리적-탄력적으로 운영되도록 채용 시 심사위원에게 채용서류 원문을 제공 (채용 관련 세부지침 개정)
PMD-DOC-POL-005-0126,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,특별채용 확대,ㅇ (특별채용 확대) 우수인재를 적시에 확보하고 적재적소에 활용할 수 있도록 Post-Doc 등에 대한 특별채용 확대,CLS-SEED-DOC-POL-005-00269,CLS-SEED-DOC-POL-005-00269,,1,0,ㅇ (특별채용 확대) 우수인재를 적시에 확보하고 적재적소에 활용할 수 있도록 Post-Doc 등에 대한 특별채용 확대
PMD-DOC-POL-005-0127,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,국가특임연구원*에 대해서만 허용되던 특별채용을 Post-Doc 등으로 확대할 수 있도록 출연(연) 운영...,- 국가특임연구원*에 대해서만 허용되던 특별채용을 Post-Doc 등으로 확대할 수 있도록 출연(연) 운영 관련 규정(과기부 훈령 등) 개정,CLS-SEED-DOC-POL-005-00270,CLS-SEED-DOC-POL-005-00270,CLS-SEED-DOC-POL-005-00271 | CLS-SEED-DOC-POL-005-00274,1,2,- 국가특임연구원*에 대해서만 허용되던 특별채용을 Post-Doc 등으로 확대할 수 있도록 출연(연) 운영 관련 규정(과기부 훈령 등) 개정
PMD-DOC-POL-005-0128,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,계획에 대한 별도 평가는 폐지하고,"- 계획에 대한 별도 평가는 폐지하고, 각 기관 중장기 지향점-성과 등에 대해 외부에 공개하여 관계 전문가-일반 국민의 개방형 검증 유도",CLS-SEED-DOC-POL-005-00275,CLS-SEED-DOC-POL-005-00275,CLS-SEED-DOC-POL-005-00276,1,1,"- 계획에 대한 별도 평가는 폐지하고, 각 기관 중장기 지향점-성과 등에 대해 외부에 공개하여 관계 전문가-일반 국민의 개방형 검증 유도"
PMD-DOC-POL-005-0129,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기존의 복잡-다수 평가지표를 간소화하고 기관 대표성과(3개 이내) 배점을 가장 높게 설정하여 국민체감형...,- 기존의 복잡-다수 평가지표를 간소화하고 기관 대표성과(3개 이내) 배점을 가장 높게 설정하여 국민체감형 성과 창출에 기관 역량 집중 독려,CLS-SEED-DOC-POL-005-00277,CLS-SEED-DOC-POL-005-00277,,1,0,- 기존의 복잡-다수 평가지표를 간소화하고 기관 대표성과(3개 이내) 배점을 가장 높게 설정하여 국민체감형 성과 창출에 기관 역량 집중 독려
PMD-DOC-POL-005-0130,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,infrastructure_policy,,,,medium,환류 강화,ㅇ (환류 강화) 평가 결과를 기본사업 예산 및 기관경상비 증감률 산정에 반영하여 평가 결과에 대한 실질적-긍정적 환류 강화,CLS-SEED-DOC-POL-005-00279,CLS-SEED-DOC-POL-005-00279,CLS-SEED-DOC-POL-005-00280,1,1,ㅇ (환류 강화) 평가 결과를 기본사업 예산 및 기관경상비 증감률 산정에 반영하여 평가 결과에 대한 실질적-긍정적 환류 강화
PMD-DOC-POL-005-0131,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,기반확보 지원,ㅇ (기반확보 지원) 개별 연구자-과제가 아닌 대학이 중심이 되어 자율적-안정적으로 연구 역량을 키울 수 있는 대학 단위 연구 지원,CLS-SEED-DOC-POL-005-00282,CLS-SEED-DOC-POL-005-00282,,1,0,ㅇ (기반확보 지원) 개별 연구자-과제가 아닌 대학이 중심이 되어 자율적-안정적으로 연구 역량을 키울 수 있는 대학 단위 연구 지원
PMD-DOC-POL-005-0132,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,talent,,,,medium,대학 단위에서 연구시설-장비를 구축하고 연구지원인력을 고용-활용하기 위해 필요한 비용을 블록펀딩 방식으...,- 대학 단위에서 연구시설-장비를 구축하고 연구지원인력을 고용-활용하기 위해 필요한 비용을 블록펀딩 방식으로 지원,CLS-SEED-DOC-POL-005-00283,CLS-SEED-DOC-POL-005-00283,CLS-SEED-DOC-POL-005-00284,1,1,- 대학 단위에서 연구시설-장비를 구축하고 연구지원인력을 고용-활용하기 위해 필요한 비용을 블록펀딩 방식으로 지원
PMD-DOC-POL-005-0133,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,차세대연구자 육성,"ㅇ (차세대연구자 육성) 대학생 및 청년 연구자의 안정적‧포용적 성장을 위해 경제적 부담을 완화*하고, 연구와 경력개발 기회 대폭 확대**",CLS-SEED-DOC-POL-005-00285,CLS-SEED-DOC-POL-005-00285,CLS-SEED-DOC-POL-005-00286 | CLS-SEED-DOC-POL-005-00287,1,2,"ㅇ (차세대연구자 육성) 대학생 및 청년 연구자의 안정적‧포용적 성장을 위해 경제적 부담을 완화*하고, 연구와 경력개발 기회 대폭 확대**"
PMD-DOC-POL-005-0134,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,,,,,medium,지역혁신 견인,ㅇ (지역혁신 견인) 지역 혁신의 주체로서 지역 거점 대학이 수도권에 준하는 연구경쟁력을 갖출 수 있도록 연구비 확대 및 석-박사 지원 강화,CLS-SEED-DOC-POL-005-00288,CLS-SEED-DOC-POL-005-00288,,1,0,ㅇ (지역혁신 견인) 지역 혁신의 주체로서 지역 거점 대학이 수도권에 준하는 연구경쟁력을 갖출 수 있도록 연구비 확대 및 석-박사 지원 강화
PMD-DOC-POL-005-0135,DOC-POL-005,section5,medium,keep_or_merge,review_required,,,,,,,,,,,,policy_action,,technology,,,,medium,우선적으로 연구 기반 환경이 열악한 지역*을 대상으로 과기원 수준의 연구비 및 석-박사 지원 확대** 검토,- 우선적으로 연구 기반 환경이 열악한 지역*을 대상으로 과기원 수준의 연구비 및 석-박사 지원 확대** 검토,CLS-SEED-DOC-POL-005-00289,CLS-SEED-DOC-POL-005-00289,CLS-SEED-DOC-POL-005-00290 | CLS-SEED-DOC-POL-005-00291 | CLS-SEED-DOC-POL-005-00292,1,3,- 우선적으로 연구 기반 환경이 열악한 지역*을 대상으로 과기원 수준의 연구비 및 석-박사 지원 확대** 검토
