merge_candidate_id,document_id,page_no,primary_seed_id,primary_source_object_id,primary_block_type,item_label_draft,item_statement_draft,candidate_role_draft,candidate_role_notes,bucket_resource_type_guess,resource_type_candidates,primary_strategy_candidates,tech_domain_candidates,tech_subdomain_candidates,member_seed_ids,member_source_object_ids,member_count,supporting_review_seed_ids,supporting_review_count,primary_text,continuation_texts,supporting_review_texts,merge_confidence,merge_status,merge_notes
PMD-DOC-POL-009-0075,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00161,PAR-DOC-POL-009-00161,bullet,수혜율 제고,"ㅇ (수혜율 제고) 장기적(’30년 이후)으로 전체 교원 30%, 전임 교원 50% 수혜율을 달성·유지하는 것을 목표로, 지원 과제 수를 점진적으로 확대",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00161,PAR-DOC-POL-009-00161,1,,0,"ㅇ (수혜율 제고) 장기적(’30년 이후)으로 전체 교원 30%, 전임 교원 50% 수혜율을 달성·유지하는 것을 목표로, 지원 과제 수를 점진적으로 확대",,,medium,review_required,
PMD-DOC-POL-009-0076,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00162,PAR-DOC-POL-009-00162,bullet,특히,"- 특히, 30대 젊은 연구자 수혜율을 높은 수준(70% 이상)으로 관리하고, 우수한 비전임 교원에 대해서는 절대적 규모를 지원",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00162,PAR-DOC-POL-009-00162,1,,0,"- 특히, 30대 젊은 연구자 수혜율을 높은 수준(70% 이상)으로 관리하고, 우수한 비전임 교원에 대해서는 절대적 규모를 지원",,,medium,review_required,
PMD-DOC-POL-009-0077,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00164,PAR-DOC-POL-009-00164,bullet,경쟁률 관리,"ㅇ (경쟁률 관리) 동일 사업군 내에서 유형별 예산, 과제 수를 유연하게 조정할 수 있도록 하여 ’눈치싸움‘ 방지 및 안정적인 경쟁률 관리",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00164,PAR-DOC-POL-009-00164,1,,0,"ㅇ (경쟁률 관리) 동일 사업군 내에서 유형별 예산, 과제 수를 유연하게 조정할 수 있도록 하여 ’눈치싸움‘ 방지 및 안정적인 경쟁률 관리",,,medium,review_required,
PMD-DOC-POL-009-0078,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00166,PAR-DOC-POL-009-00166,bullet,법제화,ㅇ (법제화) ｢기초연구진흥법｣ 개정을 통해 정부R&D 예산 중 일정 비율 이상(예. 10%)을 기초연구에 투자토록 정부의 노력 의무를 명시,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00166,PAR-DOC-POL-009-00166,1,,0,ㅇ (법제화) ｢기초연구진흥법｣ 개정을 통해 정부R&D 예산 중 일정 비율 이상(예. 10%)을 기초연구에 투자토록 정부의 노력 의무를 명시,,,medium,review_required,
PMD-DOC-POL-009-0079,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00168,PAR-DOC-POL-009-00168,bullet,아울러,"- 아울러, 기초연구 통계 작성·활용, 전담기관 지정 및 청년연구자 우대 등의 조항도 포함하여 체계적인 정책 추진을 위한 법적 근거 마련",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00168,PAR-DOC-POL-009-00168,1,,0,"- 아울러, 기초연구 통계 작성·활용, 전담기관 지정 및 청년연구자 우대 등의 조항도 포함하여 체계적인 정책 추진을 위한 법적 근거 마련",,,medium,review_required,
PMD-DOC-POL-009-0080,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00169,PAR-DOC-POL-009-00169,bullet,단계별 지원,"ㅇ (단계별 지원) ’석·박사생‘부터 ’신진연구자‘까지 청년 연구자의 성장단계에 따라, 공백없이 맞춤형 지원하여 세계적 연구자로의 성장 촉진",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00169,PAR-DOC-POL-009-00169,1,,0,"ㅇ (단계별 지원) ’석·박사생‘부터 ’신진연구자‘까지 청년 연구자의 성장단계에 따라, 공백없이 맞춤형 지원하여 세계적 연구자로의 성장 촉진",,,medium,review_required,
PMD-DOC-POL-009-0081,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00170,PAR-DOC-POL-009-00170,bullet,우수한 청년 연구자가 경력의 전환기마다 우선 지원받을 수 있도록 성과 기반으로 단계별 사업 연계를 강화,- 우수한 청년 연구자가 경력의 전환기마다 우선 지원받을 수 있도록 성과 기반으로 단계별 사업 연계를 강화,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00170,PAR-DOC-POL-009-00170,1,CLS-SEED-DOC-POL-009-00171,1,- 우수한 청년 연구자가 경력의 전환기마다 우선 지원받을 수 있도록 성과 기반으로 단계별 사업 연계를 강화,,"※ 세종과학펠로우십 수혜 연구자가 신규 전임 교원으로 임용된 경우, 신진연구 과제를 연계하여 평가 점수가 80점 이상인 경우 우선 선발",medium,review_required,attached_review_support
PMD-DOC-POL-009-0082,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00173,PAR-DOC-POL-009-00173,bullet,포닥,"ㅇ (포닥) 박사후연구원의 역량 향상과 경력 개발을 위해 세종과학펠로우십 등 포닥 전용사업을 통해 향후 5년간 총 4,000명 이상 신규 지원",policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-009-00173,PAR-DOC-POL-009-00173,1,CLS-SEED-DOC-POL-009-00174,1,"ㅇ (포닥) 박사후연구원의 역량 향상과 경력 개발을 위해 세종과학펠로우십 등 포닥 전용사업을 통해 향후 5년간 총 4,000명 이상 신규 지원",,※ ’26년 신규 지원규모: 세종펠로우십 460명 + 학문후속세대 240명 + InnoCORE 600명 등,medium,review_required,attached_review_support
PMD-DOC-POL-009-0083,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00175,PAR-DOC-POL-009-00175,bullet,세종과학펠로우십 단계평가를 폐지(‘26년~)하여 신진 연구자들의 행정 부담을 경감하고 연구에 몰입할 수...,- 세종과학펠로우십 단계평가를 폐지(‘26년~)하여 신진 연구자들의 행정 부담을 경감하고 연구에 몰입할 수 있도록 지원,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00175,PAR-DOC-POL-009-00175,1,,0,- 세종과학펠로우십 단계평가를 폐지(‘26년~)하여 신진 연구자들의 행정 부담을 경감하고 연구에 몰입할 수 있도록 지원,,,medium,review_required,
PMD-DOC-POL-009-0084,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00176,PAR-DOC-POL-009-00176,bullet,해외에서 박사학위를 취득한 연구자가 국내 연구기관에서 자리 잡을 수 있도록 세종과학펠로우십 ’복귀·유치...,- 해외에서 박사학위를 취득한 연구자가 국내 연구기관에서 자리 잡을 수 있도록 세종과학펠로우십 ’복귀·유치‘ 트랙 신설(’26년~),policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00176,PAR-DOC-POL-009-00176,1,CLS-SEED-DOC-POL-009-00177,1,- 해외에서 박사학위를 취득한 연구자가 국내 연구기관에서 자리 잡을 수 있도록 세종과학펠로우십 ’복귀·유치‘ 트랙 신설(’26년~),,"※ 향후 5년간 해외 우수 박사후연구원 1,000명 국내 유치 목표로 추진",medium,review_required,attached_review_support
PMD-DOC-POL-009-0085,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00178,PAR-DOC-POL-009-00178,bullet,집단연구* 등에서 박사후연구원 등 초기 연구자의 참여 비중(선정),"- 집단연구* 등에서 박사후연구원 등 초기 연구자의 참여 비중(선정), 전임연구원 전환(단계) 등을 평가 요소로 반영하여 연구 기회 확대",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00178,PAR-DOC-POL-009-00178,1,CLS-SEED-DOC-POL-009-00179,1,"- 집단연구* 등에서 박사후연구원 등 초기 연구자의 참여 비중(선정), 전임연구원 전환(단계) 등을 평가 요소로 반영하여 연구 기회 확대",,"* 우선, 국가연구소(NRL 2.0) 2026년부터 사업 시행계획 및 신청공고에 반영",medium,review_required,attached_review_support
PMD-DOC-POL-009-0086,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00180,PAR-DOC-POL-009-00180,bullet,신진연구자,"ㅇ (신진연구자) 초기 임용 교원의 안정적 연구 활동을 보장하기 위해 지원 규모를 확대*하여 향후 5년간 총 6,000명 이상의 연구자 양성",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00180,PAR-DOC-POL-009-00180,1,CLS-SEED-DOC-POL-009-00181,1,"ㅇ (신진연구자) 초기 임용 교원의 안정적 연구 활동을 보장하기 위해 지원 규모를 확대*하여 향후 5년간 총 6,000명 이상의 연구자 양성",,"* 신진연구자 지원 규모(신규, 명): ‘25년) 800 → ’26년) 1,630",medium,review_required,attached_review_support
PMD-DOC-POL-009-0087,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00182,PAR-DOC-POL-009-00182,bullet,심화 연구 등 큰 규모의 연구비를 필요로 하는 탁월한 신진연구자들의 수요에 부응하기 위해 신진연구 유형...,- 심화 연구 등 큰 규모의 연구비를 필요로 하는 탁월한 신진연구자들의 수요에 부응하기 위해 신진연구 유형C 신설 추진,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00182,PAR-DOC-POL-009-00182,1,CLS-SEED-DOC-POL-009-00183,1,- 심화 연구 등 큰 규모의 연구비를 필요로 하는 탁월한 신진연구자들의 수요에 부응하기 위해 신진연구 유형C 신설 추진,,※ 핵심연구 유형C와 유사한 방식으로 운영,medium,review_required,attached_review_support
PMD-DOC-POL-009-0088,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00184,PAR-DOC-POL-009-00184,bullet,신진연구자가 초기에 실험실을 조성하여 연구에 매진토록 연구인프라 구축 지원을 확대하고,"- 신진연구자가 초기에 실험실을 조성하여 연구에 매진토록 연구인프라 구축 지원을 확대하고, 신청·심사 절차 등 간소화",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00184,PAR-DOC-POL-009-00184,1,CLS-SEED-DOC-POL-009-00185,1,"- 신진연구자가 초기에 실험실을 조성하여 연구에 매진토록 연구인프라 구축 지원을 확대하고, 신청·심사 절차 등 간소화",,"※ (참고) ‘26년 기준, 신진연구 예산은 대폭 증액(28%)되었으나, 인프라 지원 예산 감소",medium,review_required,attached_review_support
PMD-DOC-POL-009-0089,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00186,PAR-DOC-POL-009-00186,bullet,리더 지원 확대,ㅇ (리더 지원 확대) 연구 생산성이 가장 높은 최우수 연구자에 대한 지원 규모를 확대*하고 연구 몰입을 위해 단계평가 주기 개편**,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00186,PAR-DOC-POL-009-00186,1,CLS-SEED-DOC-POL-009-00187,1,ㅇ (리더 지원 확대) 연구 생산성이 가장 높은 최우수 연구자에 대한 지원 규모를 확대*하고 연구 몰입을 위해 단계평가 주기 개편**,,* 리더연구 年 20명 이상 신규 지원 ** 9년(3+3+3년 → 5+4년),medium,review_required,attached_review_support
PMD-DOC-POL-009-0090,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00188,PAR-DOC-POL-009-00188,bullet,국가대표급 연구자가 세계 최고 수준의 연구성과를 지속 창출하도록 리더연구(유형B),"- 국가대표급 연구자가 세계 최고 수준의 연구성과를 지속 창출하도록 리더연구(유형B), Top-Tier 트랙을 신설*하여 두텁게 지원",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00188,PAR-DOC-POL-009-00188,1,CLS-SEED-DOC-POL-009-00189,1,"- 국가대표급 연구자가 세계 최고 수준의 연구성과를 지속 창출하도록 리더연구(유형B), Top-Tier 트랙을 신설*하여 두텁게 지원",,"* 연 16억원 내외, 총 9년 지원 / ‘26년 기준, 3개 과제 반영",medium,review_required,attached_review_support
PMD-DOC-POL-009-0091,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00190,PAR-DOC-POL-009-00190,bullet,리더 연구자에 대해 글로벌 파트너십 구축 및 브랜드化를 추가 지원하여 노벨상 수상자급 연구자로 성장할...,- 리더 연구자에 대해 글로벌 파트너십 구축 및 브랜드化를 추가 지원하여 노벨상 수상자급 연구자로 성장할 수 있는 토대 마련,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00190,PAR-DOC-POL-009-00190,1,CLS-SEED-DOC-POL-009-00191,1,- 리더 연구자에 대해 글로벌 파트너십 구축 및 브랜드化를 추가 지원하여 노벨상 수상자급 연구자로 성장할 수 있는 토대 마련,,"※ (예) 미국과학학림원(NAS), 영국왕립학회(Royal Society), 스웨덴 주요 연구기관과 공동 포럼 등 개최 시 리더연구자 참여 활성화를 통한 글로벌 인지도 제고",medium,review_required,attached_review_support
PMD-DOC-POL-009-0092,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00192,PAR-DOC-POL-009-00192,bullet,사회적 책무 강화,"ㅇ (사회적 책무 강화) IBS 단장, 리더연구자, 선도연구센터 소장 등 최우수 연구자들이 국가·사회에 기여할 수 있도록 Out-Reach 프로그램 운영",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00192,PAR-DOC-POL-009-00192,1,CLS-SEED-DOC-POL-009-00193,1,"ㅇ (사회적 책무 강화) IBS 단장, 리더연구자, 선도연구센터 소장 등 최우수 연구자들이 국가·사회에 기여할 수 있도록 Out-Reach 프로그램 운영",,"※ ‘리더연구자 협의체’를 신규 발족(‘26년)하고, 기존 선도연구센터 협의회 적극 활용",medium,review_required,attached_review_support
PMD-DOC-POL-009-0093,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00194,PAR-DOC-POL-009-00194,bullet,학생,"- 학생, 일반 대중을 대상으로 하는 강연, 유튜브 등 과학 커뮤니케이션 프로그램에 정례적으로 참여하여 과학문화 활성화에 기여",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00194,PAR-DOC-POL-009-00194,1,CLS-SEED-DOC-POL-009-00195,1,"- 학생, 일반 대중을 대상으로 하는 강연, 유튜브 등 과학 커뮤니케이션 프로그램에 정례적으로 참여하여 과학문화 활성화에 기여",,"※ (예) 지역 과학관 간 협력을 통해 지역 주민 대상 과학 토크 콘서트 개최, 영재고·과학고·과학중점학교 강연, 민간 학술재단과의 공동 포럼 개최 등",medium,review_required,attached_review_support
PMD-DOC-POL-009-0094,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00196,PAR-DOC-POL-009-00196,bullet,과학영재,"- 과학영재, 학부생 등이 연구자의 꿈을 꾸고 우수한 연구자로 성장할 수 있도록 멘토링, 연구실 개방 추진",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00196,PAR-DOC-POL-009-00196,1,CLS-SEED-DOC-POL-009-00197,1,"- 과학영재, 학부생 등이 연구자의 꿈을 꾸고 우수한 연구자로 성장할 수 있도록 멘토링, 연구실 개방 추진",,"※ (예) 연구자–과학영재 간 멘토-멘티 설정 ⇒ R&E, 연구현장 견학 등 주기적 관리 추진",medium,review_required,attached_review_support
PMD-DOC-POL-009-0095,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00198,PAR-DOC-POL-009-00198,bullet,감염병,"- 감염병, 재난·재해 등 국가·사회적 관심이 높은 이슈에 대해 석학의 집단지성을 활용하여 과학기술에 기반한 현상 진단 및 해결책 제시",policy_action,,,,STR-015,,,CLS-SEED-DOC-POL-009-00198,PAR-DOC-POL-009-00198,1,CLS-SEED-DOC-POL-009-00199,1,"- 감염병, 재난·재해 등 국가·사회적 관심이 높은 이슈에 대해 석학의 집단지성을 활용하여 과학기술에 기반한 현상 진단 및 해결책 제시",,"※ 주요 이슈에 대해 최고 전문가로 참여, 대안 마련 등을 위한 솔루션 제공",medium,review_required,attached_review_support
PMD-DOC-POL-009-0096,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00200,PAR-DOC-POL-009-00200,bullet,분야별 지원체계 전환,ㅇ (분야별 지원체계 전환) 학문 분야별 특성과 자율성을 반영한 분야별 지원체계로 점진적 전환하여 연구생산성 극대화,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00200,PAR-DOC-POL-009-00200,1,,0,ㅇ (분야별 지원체계 전환) 학문 분야별 특성과 자율성을 반영한 분야별 지원체계로 점진적 전환하여 연구생산성 극대화,,,medium,review_required,
PMD-DOC-POL-009-0097,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00202,PAR-DOC-POL-009-00202,bullet,학회 등 연구계 의견수렴을 추진하여 세부 유형 구성,"- 학회 등 연구계 의견수렴을 추진하여 세부 유형 구성, 지원 단가, 비중 등을 포함한 ’분야별 중장기 포트폴리오‘를 수립",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00202,PAR-DOC-POL-009-00202,1,,0,"- 학회 등 연구계 의견수렴을 추진하여 세부 유형 구성, 지원 단가, 비중 등을 포함한 ’분야별 중장기 포트폴리오‘를 수립",,,medium,review_required,
PMD-DOC-POL-009-0098,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00203,PAR-DOC-POL-009-00203,bullet,분야별 포트폴리오,"- 분야별 포트폴리오, 과거 지원 및 신청 규모, 차년도 예산 등을 고려하여 분야별로 사전 예산 배분",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00203,PAR-DOC-POL-009-00203,1,,0,"- 분야별 포트폴리오, 과거 지원 및 신청 규모, 차년도 예산 등을 고려하여 분야별로 사전 예산 배분",,,medium,review_required,
PMD-DOC-POL-009-0099,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00204,PAR-DOC-POL-009-00204,bullet,신규분야 육성,ㅇ (신규분야 육성) 기존 틀로는 지원하기 어려운 새롭게 떠오르는 학문 분야를 선점할 수 있도록 ’개척형(舊개척연구)‘ 유형 고도화 추진,policy_action,,technology,technology,,,,CLS-SEED-DOC-POL-009-00204,PAR-DOC-POL-009-00204,1,CLS-SEED-DOC-POL-009-00205,1,ㅇ (신규분야 육성) 기존 틀로는 지원하기 어려운 새롭게 떠오르는 학문 분야를 선점할 수 있도록 ’개척형(舊개척연구)‘ 유형 고도화 추진,,※ 일본 과학연구비 지원사업 내 ｢학술변혁영역연구｣ 사례 등 참고,medium,review_required,attached_review_support
PMD-DOC-POL-009-0100,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00206,PAR-DOC-POL-009-00206,bullet,대학이 자율성에 기반하여 대학의 연구경쟁력을 획기적으로 제고할 수 있도록 ｢성과 기반 블록펀딩｣ 도입 추진,ㅇ 대학이 자율성에 기반하여 대학의 연구경쟁력을 획기적으로 제고할 수 있도록 ｢성과 기반 블록펀딩｣ 도입 추진,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00206,PAR-DOC-POL-009-00206,1,,0,ㅇ 대학이 자율성에 기반하여 대학의 연구경쟁력을 획기적으로 제고할 수 있도록 ｢성과 기반 블록펀딩｣ 도입 추진,,,medium,review_required,
PMD-DOC-POL-009-0101,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00208,PAR-DOC-POL-009-00208,bullet,연구그룹 육성,ㅇ (연구그룹 육성) 대학 내 연구그룹의 지속적인 성장(연구 범위·인력성과 등)을 촉진하기 위해 단계별 성장 지원체계 구축,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00208,PAR-DOC-POL-009-00208,1,,0,ㅇ (연구그룹 육성) 대학 내 연구그룹의 지속적인 성장(연구 범위·인력성과 등)을 촉진하기 위해 단계별 성장 지원체계 구축,,,medium,review_required,
PMD-DOC-POL-009-0102,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00209,PAR-DOC-POL-009-00209,bullet,선도연구센터의 연구경쟁력을 강화하고,"- 선도연구센터의 연구경쟁력을 강화하고, 축적된 역량을 토대로 자생력을 갖춰 세계적 연구그룹으로 도약하도록 ’선도연구센터 발전방안‘ 마련",policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00209,PAR-DOC-POL-009-00209,1,,0,"- 선도연구센터의 연구경쟁력을 강화하고, 축적된 역량을 토대로 자생력을 갖춰 세계적 연구그룹으로 도약하도록 ’선도연구센터 발전방안‘ 마련",,,medium,review_required,
PMD-DOC-POL-009-0103,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00211,PAR-DOC-POL-009-00211,bullet,IRC,ㅇ (IRC) 혁신연구센터(IRC)의 임무 지향성을 제고하기 위해 전략기술 육성 관련 명확한 임무(Milestone)를 단계별로 설정하고 성과관리 강화*,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00211,PAR-DOC-POL-009-00211,1,CLS-SEED-DOC-POL-009-00212,1,ㅇ (IRC) 혁신연구센터(IRC)의 임무 지향성을 제고하기 위해 전략기술 육성 관련 명확한 임무(Milestone)를 단계별로 설정하고 성과관리 강화*,,"* 단계평가 시, 목표달성도 등 엄격한 성과평가를 통해 추가 지원 여부·규모 결정",medium,review_required,attached_review_support
PMD-DOC-POL-009-0104,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00213,PAR-DOC-POL-009-00213,bullet,국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),- 국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),policy_action,,infrastructure_policy,infrastructure_policy,,TD-011,TSD-011-001,CLS-SEED-DOC-POL-009-00213,PAR-DOC-POL-009-00213,1,CLS-SEED-DOC-POL-009-00214,1,- 국가·사회적 수요에 기반하여 지원 분야 사전 도출(Middle-up 방식),,"※ (참고) 현재, 지원 중인 8개 혁신연구센터(IRC) 중 ’첨단바이오‘ 분야 센터가 3개",medium,review_required,attached_review_support
PMD-DOC-POL-009-0105,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00215,PAR-DOC-POL-009-00215,bullet,국가전략기술 개편과 연계,"- 국가전략기술 개편과 연계, 전략기술 지원 분야·방식 등을 포함한 ’(가칭)전략 기초연구 개선 방안‘ 마련 추진",policy_action,,,,,,,CLS-SEED-DOC-POL-009-00215,PAR-DOC-POL-009-00215,1,,0,"- 국가전략기술 개편과 연계, 전략기술 지원 분야·방식 등을 포함한 ’(가칭)전략 기초연구 개선 방안‘ 마련 추진",,,medium,review_required,
PMD-DOC-POL-009-0106,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00216,PAR-DOC-POL-009-00216,bullet,RLRC,"ㅇ (RLRC) 지역혁신 선도연구센터(RLRC)에 대한 지원을 강화하여 연구인력 양성·활용, 산·학 협력 등 지역 연구 거점으로서 위상 재정립",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00216,PAR-DOC-POL-009-00216,1,,0,"ㅇ (RLRC) 지역혁신 선도연구센터(RLRC)에 대한 지원을 강화하여 연구인력 양성·활용, 산·학 협력 등 지역 연구 거점으로서 위상 재정립",,,medium,review_required,
PMD-DOC-POL-009-0107,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00217,PAR-DOC-POL-009-00217,bullet,’4극 3특 전략‘에 맞춰 권역별 센터 수를 일정 규모 이상으로 확대,- ’4극 3특 전략‘에 맞춰 권역별 센터 수를 일정 규모 이상으로 확대,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00217,PAR-DOC-POL-009-00217,1,,0,- ’4극 3특 전략‘에 맞춰 권역별 센터 수를 일정 규모 이상으로 확대,,,medium,review_required,
PMD-DOC-POL-009-0108,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00218,PAR-DOC-POL-009-00218,bullet,지역 연구거점의 연속성 강화를 위해 후속 지원 방안(추가 3년) 검토,- 지역 연구거점의 연속성 강화를 위해 후속 지원 방안(추가 3년) 검토,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00218,PAR-DOC-POL-009-00218,1,,0,- 지역 연구거점의 연속성 강화를 위해 후속 지원 방안(추가 3년) 검토,,,medium,review_required,
PMD-DOC-POL-009-0109,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00219,PAR-DOC-POL-009-00219,bullet,정년퇴직 연구자 활용,ㅇ (정년퇴직 연구자 활용) 정년 前·後에 있는 수도권 우수 교원을 지역혁신의 핵심 주체로 활용하기 위해 지역대학에서의 새 출발* 지원,policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00219,PAR-DOC-POL-009-00219,1,CLS-SEED-DOC-POL-009-00220,1,ㅇ (정년퇴직 연구자 활용) 정년 前·後에 있는 수도권 우수 교원을 지역혁신의 핵심 주체로 활용하기 위해 지역대학에서의 새 출발* 지원,,* 지방 대학의 석좌 교수 등 비전임 교원으로 활동,medium,review_required,attached_review_support
PMD-DOC-POL-009-0110,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00221,PAR-DOC-POL-009-00221,bullet,이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구 인프라 이전과 기본연...,- 이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구 인프라 이전과 기본연구비를 장기간 지원,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00221,PAR-DOC-POL-009-00221,1,CLS-SEED-DOC-POL-009-00222,1,- 이전 연구자가 지역대학에서 연구 활동을 이어갈 수 있도록 現 소속 대학에서의 연구 인프라 이전과 기본연구비를 장기간 지원,,"※ 지방 대학과 교원이 사전 협의를 통해 공동 신청하도록 하고, 지방 대학은 해당 교원에게 사무실 및 연구 공간, 연구지원 서비스, 인건비 일부를 지원",medium,review_required,attached_review_support
PMD-DOC-POL-009-0111,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00223,PAR-DOC-POL-009-00223,bullet,신진연구자와의 공동연구,"- 신진연구자와의 공동연구, 포닥 등 후학 양성, 지역 내 산·연과의 협력을 의무화하여 활용 극대화",policy_action,,talent,talent,,,,CLS-SEED-DOC-POL-009-00223,PAR-DOC-POL-009-00223,1,,0,"- 신진연구자와의 공동연구, 포닥 등 후학 양성, 지역 내 산·연과의 협력을 의무화하여 활용 극대화",,,medium,review_required,
PMD-DOC-POL-009-0112,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00224,PAR-DOC-POL-009-00224,bullet,지역대학 우대,ㅇ (지역대학 우대) 지방 대학의 탁월한 부설연구소를 글로벌 경쟁력을 갖춘 연구소로 육성하기 위해 NRL2.0 사업 내 지역 Track 신설*,policy_action,,infrastructure_policy,infrastructure_policy,,,,CLS-SEED-DOC-POL-009-00224,PAR-DOC-POL-009-00224,1,CLS-SEED-DOC-POL-009-00225,1,ㅇ (지역대학 우대) 지방 대학의 탁월한 부설연구소를 글로벌 경쟁력을 갖춘 연구소로 육성하기 위해 NRL2.0 사업 내 지역 Track 신설*,,"* 전체 예산의 50%를 지역 트랙에 할당하고, 권역별 국가연구소(지역상생) 지정 추진",medium,review_required,attached_review_support
PMD-DOC-POL-009-0113,DOC-POL-009,section8,CLS-SEED-DOC-POL-009-00226,PAR-DOC-POL-009-00226,bullet,기초연구실(BRL) 지원 과제의 30% 이상을 지역대학에 할당하여 지역의 집단연구 역량 강화를 뒷받침,- 기초연구실(BRL) 지원 과제의 30% 이상을 지역대학에 할당하여 지역의 집단연구 역량 강화를 뒷받침,policy_action,,,,,,,CLS-SEED-DOC-POL-009-00226,PAR-DOC-POL-009-00226,1,,0,- 기초연구실(BRL) 지원 과제의 30% 이상을 지역대학에 할당하여 지역의 집단연구 역량 강화를 뒷받침,,,medium,review_required,
