paragraph_id,document_id,page_no,page_block_order,block_type,text,source_line_count,merged_block_count,normalization_actions,source_mode
PAR-DOC-POL-006-HWPX-00275,DOC-POL-006-HWPX,section0,275,note,"※ CDA 체결 전 기술사업화부터 기술거래 계약 체결 공동연구 지원 등 전주기 지원을 위한 글로벌 오픈이노베이션 활성화 지원(신규, 104억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00276,DOC-POL-006-HWPX,section0,276,paragraph,"글로벌 액셀러레이팅 플랫폼 등을 통한 컨설팅, 투자 유치, 글로벌 제약사 네트워크 구축 등 제공",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00277,DOC-POL-006-HWPX,section0,277,note,"※ 글로벌 액셀러레이터 플랫폼 구축(77억원), 글로벌 액셀러레이터 기반 스케일업 지원 (신규, 40억원), 바이오벤처 유망기술 사업화 지원(27억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00278,DOC-POL-006-HWPX,section0,278,heading,<‘27년 이후 추진계획>,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00279,DOC-POL-006-HWPX,section0,279,heading,"① (인력양성) AI 융합인재, 첨단기술 기반 제조인력 등 바이오헬스 핵심인재 2단계 양성 5개년 계획 수립(‘28~‘32)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00280,DOC-POL-006-HWPX,section0,280,heading,"② (기술개발) AI 활용 융합모델 확산 등으로 신약개발 효율화, 고속화를 통해 ‘30년까지 블록버스터급 신약 3건 창출",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00281,DOC-POL-006-HWPX,section0,281,heading,"③ (글로벌진출 지원) 글로벌 액셀러레이팅 플랫폼 2단계 사업(’27~’29) 추진 및 美, EU 등 주요 거점 진출 지속 확대",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00282,DOC-POL-006-HWPX,section0,282,paragraph,글로벌 사우스 등 신흥시장 진출 다양화 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00283,DOC-POL-006-HWPX,section0,283,paragraph,K-디지털헬스케어 새로운 의료수출 모델 마련,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00284,DOC-POL-006-HWPX,section0,284,paragraph,글로벌 디지털헬스 시장의 성장세 가속화 전망,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00285,DOC-POL-006-HWPX,section0,285,bullet,ㅇ 글로벌 디지털헬스 시장 ’30년까지 연평균 약 22.3% 성장 전망,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00286,DOC-POL-006-HWPX,section0,286,bullet,- 각국 제도개선 및 인프라 확충으로 디지털 헬스 혁신 경쟁 가속화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00287,DOC-POL-006-HWPX,section0,287,note,"※ ‘24년 기준 글로벌 디지털헬스 시장 규모는 약 2,850억 달러, 국내 시장 규모는 약 33억 달러(점유율 약 1.1%)로 추정(Grand View Research, ‘24)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00288,DOC-POL-006-HWPX,section0,288,paragraph,K-헬스케어의 지속 성장과 기술 경쟁력 강화를 위해 국내 의료 AI․의료기기 기업의 글로벌 시장 진출은 선택이 아닌 필수,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00289,DOC-POL-006-HWPX,section0,289,bullet,"ㅇ (해외 수요 확대) 고령화․만성질환 증가 등으로 의료AI․의료기기 수요가 폭발적으로 증가(북미, 유럽, 중동 시장 고성장 중)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00290,DOC-POL-006-HWPX,section0,290,bullet,"ㅇ (국내 시장 성장 한계) 국내 시장만으로는 디지털헬스 기업의 매출 확대가 제한적, 이에 따라 해외 진출 기업*도 증가 중",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00291,DOC-POL-006-HWPX,section0,291,paragraph,"주요 기업(루닛, 뷰노, 제이엘케이, 코어라인소프트 등)의 FDA미국·CE유럽 인증획득으로",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00292,DOC-POL-006-HWPX,section0,292,paragraph,기술 신뢰성·글로벌 경쟁력 입증 및 AI 진단기술 상용화 확대,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00293,DOC-POL-006-HWPX,section0,293,paragraph,기업명 국가 주요내용,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00294,DOC-POL-006-HWPX,section0,294,paragraph,루닛 프랑스 최대 공공병원 구매협동조합의 유방암 진단 AI솔루션 공급업체 선정(‘25.9),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00295,DOC-POL-006-HWPX,section0,295,paragraph,이탈리아 지방보건국(ASL) 11곳에 AI 암 진단 솔루션 공급(‘25.8),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00296,DOC-POL-006-HWPX,section0,296,paragraph,"코어라인 소프트 독일 등 독일, 이탈리아, 프랑스 주요국 폐암검진 프로젝트 참여",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00297,DOC-POL-006-HWPX,section0,297,paragraph,"독일 쾰른 대학병원, 뮌헨 대학병원과 AI 솔루션 공급계약(‘24.9)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00298,DOC-POL-006-HWPX,section0,298,paragraph,유럽 유럽 의료기관 네트워크를 보유한 유통 및 플랫폼 기업과 유통계약(‘25.5),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00299,DOC-POL-006-HWPX,section0,299,paragraph,노을 독일 베를린 샤리테 대학병원에 AI 기반 말라리아 진단솔루션 공급(‘25.10),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00300,DOC-POL-006-HWPX,section0,300,note,*’25년 초 샤리테 병원에서 해당 진단솔루션의 평가 진행,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00301,DOC-POL-006-HWPX,section0,301,bullet,"□ 다만, 인허가에 필요한 글로벌 규제대응이 원활하지 않아 국내 의료AI․의료기기 기업의 글로벌 시장 진출시 진입장벽* 발생",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00302,DOC-POL-006-HWPX,section0,302,paragraph,"❶신뢰할 수 있는 현지 파트너(임상시험기관, 병원) 발굴 및 검증 어려움, ❷글로벌 기준을 충족하는 AI 특화 사용적합성(Usability) 전문가 부재, ❸시간 및 비용 부담",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00303,DOC-POL-006-HWPX,section0,303,paragraph,"수출경쟁력 강화를 위해 전주기 지원 강화하는 한편, 해외거점 기관 및 병원을 임상실증 테스트베드로 활용(신규모델)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00304,DOC-POL-006-HWPX,section0,304,bullet,- (실증 지원) 실증데이터 확보를 위한 시범·사업화 실증 지원 필요,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00305,DOC-POL-006-HWPX,section0,305,bullet,- (의료기관 확보) 임상시험·실증이 가능한 현지 의료기관 정보 부족,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00306,DOC-POL-006-HWPX,section0,306,bullet,- (데이터 확보) 해외 거점 의료기관을 활용한 데이터 다양성 확보 가능,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00307,DOC-POL-006-HWPX,section0,307,bullet,"- (해외거점 확보) 해외 거점기관을 통한 R&D, 컨설팅, 네트워킹 등 지원",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00308,DOC-POL-006-HWPX,section0,308,bullet,"- (K-디지털헬스 해외거점확보 추진단) 디지털헬스 기업을 중심으로 관계부처 및 유관 협회 및 기관을 포함하여 구성*·운영(9.25, 11.28 2차례)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00309,DOC-POL-006-HWPX,section0,309,note,"* (구성) [기업] (대)네이버헬스케어, (중견)하이케어넷, (중소)루닛, 코어라인소프트, 뷰노, 메디컬아이피, 에어스메디컬, (벤처)CG인바이츠, (투자사)디지털헬스케어파트너스",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00310,DOC-POL-006-HWPX,section0,310,paragraph,"[병원] 분당서울대병원, 차병원",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00311,DOC-POL-006-HWPX,section0,311,paragraph,"[협회] 한국보건산업진흥원, 한국의료기기협동조합, 한국디지털헬스산업협회, 산업연구원 [정부] (주관) 복지부, (협조) 기재부, 과기부, 산업부, 중기부, 외교부, 금융위, 지방정부",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00312,DOC-POL-006-HWPX,section0,312,note,※ 추진단 참여기관은 과제를 진행하면서 유연하게 변동 가능,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00313,DOC-POL-006-HWPX,section0,313,bullet,"- (지원방안) ① 기존「ICT 기반 의료시스템 해외진출」확대․강화,",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00314,DOC-POL-006-HWPX,section0,314,heading,② 신규「K-디지털헬스케어 새로운 수출모델 마련·확산」추진,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00315,DOC-POL-006-HWPX,section0,315,paragraph,사업개요,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00316,DOC-POL-006-HWPX,section0,316,bullet,ㅇ (사업목적) ICT 기반 의료시스템 해외 진출기반 조성 및 해외 성공사례 발굴 확산을 위해 최신 정보통신기술이 결합된 의료시스템의 해외진출 지원(’16∼),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00317,DOC-POL-006-HWPX,section0,317,heading,【 ICT 기반 의료시스템 유형 】,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00318,DOC-POL-006-HWPX,section0,318,paragraph,병원정보시스템,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00319,DOC-POL-006-HWPX,section0,319,paragraph,"(Hospital Information System) 병원에서 의료, 행정, 재정 등 모든 운영 정보를 통합적으로 관리하는 시스템, 전자의무기록(EMR), 전자처방시스템(OCS),",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00320,DOC-POL-006-HWPX,section0,320,paragraph,의료영상저장전송시스템(PACS) 등,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00321,DOC-POL-006-HWPX,section0,321,paragraph,원격의료시스템 (Telemedicine System) 정보통신기술(ICT)을 활용 지리적으로 떨어진 환자와 의료진 또는 의료기관 간에 의료서비스를 제공하는 시스템,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00322,DOC-POL-006-HWPX,section0,322,paragraph,"(원격모니터링, 원격진료, 원격협진 등)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00323,DOC-POL-006-HWPX,section0,323,paragraph,AI 진단 보조 시스템 (AI-powered Diagnostic,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00324,DOC-POL-006-HWPX,section0,324,paragraph,"Assistance System) 인공지능(AI) 기술을 활용하여 의료 데이터(영상, 생체 정보 등)를 분석하고, 의료진의 진단 결정을 보조하는 시스템",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00325,DOC-POL-006-HWPX,section0,325,paragraph,모바일 헬스 시스템,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00326,DOC-POL-006-HWPX,section0,326,paragraph,"(M-Health System) 스마트폰, 웨어러블 기기 등 모바일 장치를 활용하여 건강관리",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00327,DOC-POL-006-HWPX,section0,327,paragraph,및 의료서비스를 제공하는 시스템,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00328,DOC-POL-006-HWPX,section0,328,bullet,ㅇ (지원대상) ICT 기반 의료시스템을 보유하고 있는 기업 또는 의료기관,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00329,DOC-POL-006-HWPX,section0,329,bullet,ㅇ (지원방식) ❶현지 시장조사 및 ❷임상/인허가를 거친 제품․ 서비스에 대해 ❸실증/도입 단계를 거쳐 ❹안착/확정까지 예산지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00330,DOC-POL-006-HWPX,section0,330,note,"* 3개 트랙(모델개발, 진출지원, 판로개척)에 연간 7∼9개 기업/기관 지원(’25년 25.5억원)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00331,DOC-POL-006-HWPX,section0,331,heading,【 ICT기반 해외진출지원사업 지원 현황 】,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00332,DOC-POL-006-HWPX,section0,332,paragraph,"(단위: 백만원, 개)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00333,DOC-POL-006-HWPX,section0,333,paragraph,2016 2017 2018 2019 2020 2021 2022 2023 2024 2025 총계,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00334,DOC-POL-006-HWPX,section0,334,paragraph,"예산 900 1,400 1,815 2,265 2,500 3,300 2,554 2,554 2,525 2,550 22,363",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00335,DOC-POL-006-HWPX,section0,335,paragraph,대상 2 4 6 9 9 8 8 5 7 9 67,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00336,DOC-POL-006-HWPX,section0,336,paragraph,‘26년 예산반영,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00337,DOC-POL-006-HWPX,section0,337,bullet,ㅇ (실증 지원) ICT 의료시스템 진출 타겟국 시장 및 규제·인증 환경을 고려한 인허가 획득 등 현지 실증지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00338,DOC-POL-006-HWPX,section0,338,note,※ ICT기반 의료시스템 해외수출 지원: (‘25)25억원 → (’26)55억원(+30억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00339,DOC-POL-006-HWPX,section0,339,bullet,"- 3개 트랙(모델개발, 진출지원, 판로개척)에 대해 ①지원대상 7개소→ 15개소, ②지원 기간 1년 → 최대 2년(1+1)) 등 확대",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00340,DOC-POL-006-HWPX,section0,340,bullet,"ㅇ (비대면 진료) 해외환자 원격협진 외에 비대면 진료 활성화를 위한 통합플랫폼 구축(’26년 4억원, 신규)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00341,DOC-POL-006-HWPX,section0,341,paragraph,(현재) 국내의료인-외국의료인 간 원격협진만 가능 → (개선) 원격협진 外 국내의료인-외국인환자 간 비대면 진료 제도화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00342,DOC-POL-006-HWPX,section0,342,note,※ (제도개선) 의료해외진출법 개정(비대면 진료 조문 신설) 추진,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00343,DOC-POL-006-HWPX,section0,343,bullet,ㅇ (컨설팅) 성공사례 창출를 위해 컨설팅 및 정보 공유 강화(‘26년 4억원),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00344,DOC-POL-006-HWPX,section0,344,paragraph,(컨설팅) 규제·인허가 복잡성 대응 컨설팅* 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00345,DOC-POL-006-HWPX,section0,345,note,"* 기술+의료+정책+비즈니스 융합 컨설팅이 가능한 컨설팅社 및 해외전문가 Pool 운영, 해외사업 초기 단계의 기업을 대상으로 수요에 따라 컨설팅 바우처 제공",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00346,DOC-POL-006-HWPX,section0,346,paragraph,"(정보공유) 후발기업에게 성공 노하우를 공유하기 위해 벤치마킹 선도사례(성공․우수사례) 선정, 해외진출 실무 등 정보공유* 활성화",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00347,DOC-POL-006-HWPX,section0,347,note,"* ①해외진출 기관 간 정보 공유 및 협력 지원을 위해 밋업데이(Meet-up Day) 운영(매월) 등 정보․성과교류 활성화, ②실증 사례 확보를 통해 국가별 규제·보험제도·의료관행 정보를 체계적으로 데이터베이스화하여 맞춤형 정보 지원(’26년부터 5개국 예정)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00348,DOC-POL-006-HWPX,section0,348,paragraph,’27년 추진계획,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00349,DOC-POL-006-HWPX,section0,349,bullet,ㅇ (ICT 성과 창출) ICT 기반 의료시스템 해외수출 전주기 지원 확대 및 성공사례 확산을 통해 AI·디지탈 분야 성과 창출,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00350,DOC-POL-006-HWPX,section0,350,bullet,- 지역 동반 성장을 위해 지역클러스터 입주 기업에 대한 기회 부여,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00351,DOC-POL-006-HWPX,section0,351,bullet,ㅇ (홍보 강화) 온․오프 홍보 강화를 통해 메디컬코리아 브랜드 확산,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00352,DOC-POL-006-HWPX,section0,352,paragraph,국내외 실증과 성과 사례를 중심으로 기술력과 신뢰에 기반한 Medical Korea 브랜드 확산을 위해 온․오프 홍보* 연계,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00353,DOC-POL-006-HWPX,section0,353,note,"* 국내외의 실증 성과 사례를 해외전시, 로드쇼를 통해 공개하고, 해외 바이어 의료기관 관계자 등을 대상으로 홍보 강화",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00354,DOC-POL-006-HWPX,section0,354,paragraph,사업개요,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00355,DOC-POL-006-HWPX,section0,355,bullet,"ㅇ 현지 인수․진출 병원을 중심으로 연구개발 및 임상시험수탁 기관(CRO) 컨소시움 구성, 데이터 확보 및 실증 등 국내 중소· 벤처기업의 테스트베드 구축 지원",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00356,DOC-POL-006-HWPX,section0,356,bullet,- 한국의 우수한 의료기술과 새롭게 성장하고 있는 AI·디지털 의료기기를 융합(패키지)하여 글로벌 진출 모델 및 성과 창출,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00357,DOC-POL-006-HWPX,section0,357,heading,<의료기기 전주기 시장진출 프로세스 비교(AI 의료기기 중심)>,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00358,DOC-POL-006-HWPX,section0,358,paragraph,국 내 연구개발 시험검사 사용적합성평가 허가 전 임상시험 허가·심사 (기술문서) 신의료기술 평가 보험등재,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00359,DOC-POL-006-HWPX,section0,359,note,*요양급여결정신청(신의료,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00360,DOC-POL-006-HWPX,section0,360,paragraph,기술평가 통과필요) 사후관리,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00361,DOC-POL-006-HWPX,section0,361,paragraph,미 국 연구개발 시험검사 사용적합성평가,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00362,DOC-POL-006-HWPX,section0,362,note,"*위해 가능한 제품 대상, 미국",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00363,DOC-POL-006-HWPX,section0,363,paragraph,현지 환경 요구 (시판 전 임상시험),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00364,DOC-POL-006-HWPX,section0,364,note,※510(K) 미해당 허가·심사 (기술문서) 의료기술평가,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00365,DOC-POL-006-HWPX,section0,365,note,*보험사(주로 CMS) 요청시 보험등재,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00366,DOC-POL-006-HWPX,section0,366,note,*실제 임상 근거를 통한 가치 입증 필요 사후관리,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00367,DOC-POL-006-HWPX,section0,367,paragraph,사업내용(‘26~’30),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00368,DOC-POL-006-HWPX,section0,368,bullet,ㅇ 현지 인수․진출 병원을 통한 해외거점 확보 및 기업 진출 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00369,DOC-POL-006-HWPX,section0,369,bullet,➊ (해외거점 확보) 현지 인수․진출 병원과 임상 및 실증을 지원하는 시설·인력·장비 등 보유 또는 컨소시움 구성,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00370,DOC-POL-006-HWPX,section0,370,note,※ 한국 기업/기관이 연구개발을 할 수 있는 현지 클러스터 및 엑셀러레이터 등 입주 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00371,DOC-POL-006-HWPX,section0,371,paragraph,"(데이터 기반 구축) 인종과 인구의 다양성 확보, 연구개발에 활용될 수 있는 디지털헬스 데이터* 구축 및 현지 환경 제공",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00372,DOC-POL-006-HWPX,section0,372,paragraph,"해외(미국 등) 진출에 필수적인 해외 의료정보 데이터(예, 미국 HIPPA 기준에 부합 하는 다인종․다인구 1만명 이상 EMR 데이터 등)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00373,DOC-POL-006-HWPX,section0,373,paragraph,(평가 및 임상) 해외 규제요건 분석 및 시험설계 지원을 통해 현지 환경의 사용적합성 평가 및 임상시험 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00374,DOC-POL-006-HWPX,section0,374,paragraph,해외 거점병원에 의료기기 사용적합성센터 및 의료AI 특화 임상시험센터(Clinical Trial Center) 등 인프라 구축을 통해 시험·평가 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00375,DOC-POL-006-HWPX,section0,375,paragraph,"(인허가) 기술문서, 임상평가(Clinical Evaluation) 보고서 작성 및 리뷰 등 현지 전문의 활용 임상 자문 서비스*",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00376,DOC-POL-006-HWPX,section0,376,note,"* 국내 디지털 헬스케어 제품이 해외(미국 등) 인허가 이후 현지 의료시스템(수가, 보험 연동) 내에서 실질적으로 활용될 수 있도록 사례․전략 지원 등",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00377,DOC-POL-006-HWPX,section0,377,paragraph,(마케팅·보험등재) 현지 시장 안착을 위한 초기 파일럿 또는 1호 기관이 되어 제품 레퍼런스 축적 및 미국 등 선진국 시장 보험 등재에 필요한 네트워크·플랫폼* 구축 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00378,DOC-POL-006-HWPX,section0,378,paragraph,"(예) 미국은 EMR(Epic, Cerner, eClinicalWorks) 기반이 아니면 보험청구 자체가 불가하므로 미국 EMR 10종과 즉시 연동 가능한 ‘EMR․보험청구 통합 플랫폼 구축’ 지원",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00379,DOC-POL-006-HWPX,section0,379,paragraph,(교육훈련) 현지 의료진 대상 의료기기 교육훈련을 통한 제품 현지화 요구사항 도출,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00380,DOC-POL-006-HWPX,section0,380,paragraph,❷ (정책 패키지) K-디지털헬스 수출 모델 구축을 위한 분야별 의견 수렴 및 사업계획 구체화를 통해 정책지원 방안 마련(’26. 1분기),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00381,DOC-POL-006-HWPX,section0,381,paragraph,해외진출 규제사항 및 애로사항 해결을 위한 정책 지원사항 발굴,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00382,DOC-POL-006-HWPX,section0,382,paragraph,❸ (금융지원) 펀드 조성·투자 활성화 등 해외 진출기관 금융지원 방안 마련,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00383,DOC-POL-006-HWPX,section0,383,paragraph,"해외 거점을 활용하는 중소벤처기업 대상 모태펀드, 융자, 보증, 국민성장 펀드 등 정책금융지원체계 구축",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00384,DOC-POL-006-HWPX,section0,384,paragraph,❹ (기술개발) AI 빅데이터 기반 디지털 의료기기 연구개발 통해 글로벌 수준의 기술경쟁력 확보,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00385,DOC-POL-006-HWPX,section0,385,paragraph,❺ (성과확산) 테스트베드 성과기업 등 해외시장 진출 성공 가능 모델 선정·지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00386,DOC-POL-006-HWPX,section0,386,paragraph,K-디지털헬스 위상 강화를 위한 쇼케이스 운영 및 기업 홍보 지원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00387,DOC-POL-006-HWPX,section0,387,paragraph,K-콘텐츠 글로벌 진출 활성화,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00388,DOC-POL-006-HWPX,section0,388,paragraph,국내 콘텐츠산업 현황,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00389,DOC-POL-006-HWPX,section0,389,bullet,"ㅇ 콘텐츠산업은 상영관 중심의 영화산업 침체, 공연 인프라 부족 등 K-팝 수익 확대의 한계, 자금조달 애로* 등의 위기요인 존재",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00390,DOC-POL-006-HWPX,section0,390,paragraph,’23년 콘텐츠기업의 자금조달갭(기업 필요자금과 시장공급 자금의 차이) 2.9조원,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00391,DOC-POL-006-HWPX,section0,391,bullet,ㅇ 그러나 전 세계적인 ‘케이팝데몬헌터스’의 열풍* 등 한국문화에 대한 관심 증대와 영향력 확대는 K-콘텐츠의 글로벌 성장의 기회요인,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00392,DOC-POL-006-HWPX,section0,392,paragraph,"넷플릭스 오리지널 “케이팝데몬헌터스”는 공개 6주만에 누적 시청수 1.3억회 돌파, 역대 콘텐츠 1위, 빌보드 핫100 비연속 8주 1위, ’케데헌 챌린지‘ 열풍 등을 야기",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00393,DOC-POL-006-HWPX,section0,393,paragraph,글로벌 콘텐츠시장 전망,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00394,DOC-POL-006-HWPX,section0,394,bullet,"ㅇ 세계 콘텐츠시장은 연평균 6.0% 수준으로 성장(’19~’23)하였으며, ’28년까지 연평균 5.4% 수준으로 지속 성장할 전망",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00395,DOC-POL-006-HWPX,section0,395,bullet,"- 특히, AI 기술의 급격한 발전에 따라 게임 등 콘텐츠 창·제작 전반에서 AI 혁신이 가속화될 것으로 기대",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00396,DOC-POL-006-HWPX,section0,396,bullet,"ㅇ 콘텐츠산업의 글로벌 성장세 속에서, K-콘텐츠의 내용적·기술적 경쟁력*이 전세계적 파급력을 확보할 수 있도록 성장 지원 추진",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00397,DOC-POL-006-HWPX,section0,397,bullet,"-(내용적 보편성·고유성) 한국문화 특유의 가치관·유머, 보편적 주제(가족, 사랑, 정의 등)가 녹아있는 세계 문화 코드가 존재, -(디지털 기반 문화) 온라인 통한 글로벌 ‘K-콘텐츠 팬덤 문화’ 확산",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00398,DOC-POL-006-HWPX,section0,398,heading,<글로벌 콘텐츠 시장규모(19~28년)>,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00399,DOC-POL-006-HWPX,section0,399,paragraph,"(단위 : 십억 달러, %)",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00400,DOC-POL-006-HWPX,section0,400,heading,<산업별 글로벌 성장률(19~28년)>,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00401,DOC-POL-006-HWPX,section0,401,paragraph,(단위 : %),1,1,,hwpx
PAR-DOC-POL-006-HWPX-00402,DOC-POL-006-HWPX,section0,402,note,"* 출처: 한국콘텐츠진흥원, <2024 해외 콘텐츠시장 분석>",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00403,DOC-POL-006-HWPX,section0,403,paragraph,K-콘텐츠 정책 방향,1,1,,hwpx
PAR-DOC-POL-006-HWPX-00404,DOC-POL-006-HWPX,section0,404,bullet,"ㅇ 최근 빠르게 성장한(연평균 5~6%) K-콘텐츠의 국내 성장의 한계를 극복하고, 글로벌 문화로 도약하기 위한 지원 강화",1,1,,hwpx
PAR-DOC-POL-006-HWPX-00405,DOC-POL-006-HWPX,section0,405,bullet,"ㅇ 산업 현장에서 겪고 있는 급격한 기술혁신과 자금 부족, 성장 기반 부족 등의 애로사항을 핀셋 지원하여 경쟁력 확보",1,1,,hwpx
